MKL(seq) Ana,MKL(par) Ana,cuSPARSE(v1) iluAna,cuSPARSE(v2)iluAna,Sync-Free ilu Ana,MKL(seq) ilu,MKL(par) ilu,cuSPARSE(v1) ilu,cuSPARSE(v2)iu,Sync-Free ilu,cuSPARSE(v1) ana,cusparse(v2)ana,Sync-Free ana,MKL(seq) 10 iter,MKL(par) 10 iter,cuSPARSE(v1)  10 iter,cuSPARSE(v2)lvl,cuSPARSE(v2)nolvl  10 iter,Sync-Free  10 iter,FE_ilu,m,FE_oh_wo,Emp_oh_wo,FE_oh_w,Emp_oh_w,SycnFree_LU
1.37699,1.07144,0,0.555552,0,8.10658,8.0185,14.3268,1.1223,0,27.8644,1.1223,0.0063,1.10164,2.85354,9.17344,9.03027,4.80666,3.762,0.001795072,4562,0.073623709,0.06170938,0.075418781,0.093839112,0.908
1.28627,1.16315,0,0.531232,0,8.14961,8.36969,14.2868,1.16019,0,28.1343,1.16019,0.0066,1.07338,1.5388,8.6647,8.41955,4.67357,3.743,0.001800192,4562,0.073536927,0.05986252,0.075337119,0.092360042,0.929
1.15667,1.10903,0,0.558048,0,8.18839,8.30434,14.3196,1.12432,0,27.8646,1.12432,0.0062,1.08492,2.5538,9.13997,8.98115,4.80666,3.764,0.001796096,4562,0.072311901,0.06177504,0.074107997,0.094269738,0.835
1.13814,1.05237,0,0.142112,0,3.99685,4.10004,2.95629,0.687104,0,7.07648,0.687104,0.0061,0.513189,0.70369,0.201344,0.28,0.297984,0.171,0.000850944,4563,0.001256928,0.012202591,0.002107872,0.024084987,0.197
1.11783,0.987769,0,0.14624,0,3.93904,3.97757,3.23072,0.73728,0,7.01894,0.73728,0.0061,0.517066,0.741066,0.20192,0.280032,0.295968,0.125,0.000923648,4598,0.001253888,0.012113882,0.002177536,0.024144732,0.195
1.42576,1.1318,0,0.640384,0,5.31972,5.58566,13.1267,1.22368,0,22.763,1.22368,0.0062,1.04292,1.71295,8.25536,8.39888,5.75696,3.569,0.00195584,4704,0.079309821,0.054834549,0.081265661,0.080730693,0.646
1.19479,1.03705,0,1.17949,0,1.19096,1.20907,4.6633,1.9753,0,12.4757,1.9753,0.0082,0.439914,0.698525,10.5219,10.29,9.0399,7.484,0.003296256,4720,0.205282305,0.055490999,0.208578561,0.065709119,0.117
1.10396,1.16605,0,1.77475,0,1.4413,1.46777,9.41978,2.61837,0,14.4533,2.61837,0.0061,0.412734,0.616031,22.7118,18.4598,16.4117,10.296,0.004460544,4800,0.283321963,0.088217675,0.287782507,0.104939645,0.153
1.37592,1.11779,0,4.06854,0,4.98747,5.11578,45.1809,8.44595,0,30.272,8.44595,0.0081,0.876023,1.24375,29.223,29.7614,37.9494,21.195,0.012192768,4800,0.500734547,0.161244633,0.512927315,0.229043273,0.623
1.27906,1.05637,0,0.510624,0,4.41123,4.60708,3.61984,0.602112,0,20.8354,0.602112,0.0064,0.860131,1.89258,4.23709,5.15936,4.4288,1.511,0.001196032,4875,0.029733185,0.042026583,0.030929217,0.055777469,0.622
1.32711,1.08709,0,0.689184,0,45.1474,44.7388,53.5767,2.43814,0,57.3715,2.43814,0.0086,2.15898,4.57282,11.014,14.4636,7.56016,4.442,0.00323584,4875,0.084853982,0.10636523,0.088089822,0.252955454,2.115
1.20902,1.03636,0,0.931072,0,37.4325,37.4152,85.3565,3.93728,0,55.8267,3.93728,0.0078,2.11513,3.04478,10.8001,22.0493,11.7903,7.292,0.004979712,4884,0.164823714,0.11927759,0.169803426,0.284350142,1.722
1.10936,1.0621,0,0.329536,0,2.16395,2.47645,0.679904,0.19456,0,10.2646,0.19456,0.008,0.723629,1.02291,1.07072,1.0824,1.20829,0.446,0.00054784,4929,0.010363296,0.018266489,0.010911136,0.024110889,0.29
1.20567,0.963432,0,0.305248,0,2.52142,2.49537,0.615424,0.18432,0,10.258,0.18432,0.0083,0.723382,1.19019,1.06,1.01133,1.0527,0.44,0.000501792,4929,0.009737248,0.018099682,0.01023904,0.024221464,0.269
1.0422,1.18323,0,0.318272,0,1.39716,1.76735,0.986112,0.249856,0,7.69008,0.249856,0.0065,0.438155,0.698375,1.60598,1.44416,1.23494,0.669,0.00057856,4960,0.013918368,0.016206148,0.014496928,0.020924898,0.164
1.16861,1.03442,0,1.05693,0,1.45444,1.34598,0.7424,0.51712,0,8.7401,0.51712,0.0061,0.450745,1.13029,2.344,4.22838,5.16304,1.062,0.001398784,5000,0.025673825,0.025867205,0.027072609,0.030984075,0.153
1.08259,0.885664,0,4.62675,0,1.16038,1.30628,13.226,9.04192,0,32.7055,9.04192,0.0065,0.458192,0.627063,52.5648,43.188,52.7329,39.549,0.013720576,5000,1.176771329,0.233076905,1.190491905,0.262438235,0.104
1.11972,1.02229,0,0.347136,0,1.44345,1.42126,0.435168,0.195584,0,6.67098,0.195584,0.0061,0.443256,0.969599,1.4681,1.28186,1.30352,0.564,0.000595968,5005,0.0135528,0.014871253,0.014148768,0.018713851,0.114
1.10866,1.07992,0,0.141344,0,8.25564,8.25386,1.5831,0.643072,0,9.25462,0.643072,0.0064,0.602821,0.821856,0.167776,0.261856,0.277504,0.175,0.000860128,5033,0.004153664,0.014352915,0.005013792,0.033229931,0.251
1.32481,1.10788,0,3.19843,0,26.872,27.2227,267.736,25.7352,0,55.8692,25.7352,0.0075,1.43388,2.14483,69.3907,52.2399,58.4202,47.785,0.029000704,5041,1.126964649,0.31521499,1.155965353,0.66597932,1.063
1.26862,1.06072,0,1.27597,0,1.49503,1.85417,0.909344,0.666624,0,9.68064,0.666624,0.0066,0.450044,1.32825,2.84714,6.61357,7.20998,1.941,0.002084896,5151,0.049244414,0.033176538,0.05132931,0.039377676,0.131
1.26999,0.82068,0,0.19408,0,1.93689,1.88537,0.10752,0.044032,0,9.02819,0.044032,0.0062,0.58798,1.0581,0.276864,0.263104,0.29184,0.15,0.000282624,5177,0.003370176,0.01403565,0.0036528,0.018203542,0.225
1.103,1.17838,0,0.198976,0,1.67932,1.84815,0.165888,0.060416,0,8.05354,0.060416,0.0062,0.479151,0.687281,0.324384,0.289888,0.331776,0.155,0.000303104,5308,0.003396992,0.012478306,0.003700096,0.016431056,0.191
1.19858,0.962924,0,0.178752,0,1.57492,1.78677,0.16384,0.060416,0,8.02448,0.060416,0.0063,0.47315,1.53932,0.328512,0.294336,0.331776,0.154,0.000295936,5308,0.003431552,0.01349367,0.003727488,0.017258368,0.19
1.24945,0.953283,0,0.139488,0,172.401,173.438,0.103424,0.274432,0,13.0884,0.274432,0.0061,0.689753,2.87795,0.178304,0.251744,0.292896,0.433,0.00049152,5321,0.00252432,0.020254083,0.00301584,0.366610427,0.365
1.08171,1.20074,0,0.151136,0,46.8645,47.5311,2.94502,1.02195,0,14.5524,1.02195,0.0082,0.721521,1.55247,0.198272,0.3104,0.321472,0.189,0.00123904,5339,0.001861024,0.021078418,0.003100064,0.119592124,0.448
1.58362,0.971253,0,1.14739,0,12.6937,12.4638,53.4057,3.11296,0,44.1416,3.11296,0.0086,1.61702,2.59596,18.5795,17.7466,13.0242,13.059,0.004374528,5357,0.274322276,0.11616789,0.278696804,0.19899144,1.326
1.30598,1.20175,0,0.565536,0,23.803,24.0213,14.0421,0.538624,0,66.5347,0.538624,0.0083,2.3948,5.10657,5.38669,4.66515,5.18861,1.345,0.001173504,5374,0.029909439,0.093723317,0.031082943,0.156693877,2.387
1.34052,1.15178,0,0.876768,0,12.5854,12.5312,19.6168,1.36806,0,42.11,1.36806,0.0067,1.69353,2.4972,9.70598,9.39379,7.16285,4.13,0.002349056,5489,0.086231869,0.08057584,0.088580925,0.127554068,1.433
1.28771,0.97343,0,0.80528,0,12.5228,12.6255,19.586,1.35578,0,42.0767,1.35578,0.0066,1.76171,2.6515,9.32682,9.78432,6.956,4.13,0.002134016,5489,0.086774883,0.08054173,0.088908899,0.12743709,1.399
1.23626,1.13011,0,0.832224,0,12.2282,12.681,19.582,1.37626,0,42.1605,1.37626,0.0081,1.69127,2.52472,9.21453,9.548,7.17926,4.142,0.002223104,5489,0.087163074,0.08010578,0.089386178,0.126805464,1.365
1.11517,0.994133,0,0.975168,0,21.7848,21.9471,35.4048,1.90877,0,54.4618,1.90877,0.0072,1.97248,2.95846,7.12656,15.9194,7.44861,6.156,0.002924544,5489,0.127864638,0.10032565,0.130789182,0.182346288,1.686
1.26364,0.929822,0,0.97056,0,22.1397,22.101,35.4038,1.94253,0,54.4335,1.94253,0.0075,2.0266,4.20044,7.1367,15.9799,7.27856,6.155,0.003013632,5489,0.128295395,0.101270033,0.131309027,0.183827623,1.798
1.31109,1.12594,0,0.993024,0,21.5651,22.1548,35.4734,1.95789,0,54.3715,1.95789,0.0073,2.00302,2.96838,7.13805,15.8453,7.34416,6.154,0.002910208,5489,0.127670657,0.099983062,0.130580865,0.182127276,1.81
1.29838,1.19971,0,3.73658,0,32.6796,33.4622,300.867,30.6422,0,64.7626,30.6422,0.008,1.63989,2.556,78.3625,68.3546,70.9795,54.86,0.034378754,5743,1.250976799,0.37460232,1.285355553,0.7759899,1.27
1.31753,1.12017,0,1.35325,0,2.62228,2.79983,5.83882,0.893952,0,18.4789,0.893952,0.0065,0.713089,1.82639,8.45958,6.87498,6.79325,2.964,0.003067904,5773,0.068945821,0.049508731,0.072013725,0.063016863,0.422
1.32968,1.17512,0,4.15171,0,82.0358,81.6292,719.724,35.4079,0,82.6133,35.4079,0.0102,2.32156,5.95585,83.2297,68.0909,78.2428,57.382,0.039036926,5832,1.26946055,0.41569191,1.308497476,1.33864052,1.98
1.22929,1.01217,0,0.36208,0,2.90022,2.95949,1.81658,0.242688,0,12.9924,0.242688,0.0061,0.635874,0.917791,2.12922,1.23114,1.50115,0.607,0.000627712,5850,0.013688288,0.022768163,0.014316,0.031049221,0.327
1.15322,1.11194,0,0.378176,0,3.02521,2.98521,1.81555,0.244736,0,13.0096,0.244736,0.0062,0.66019,0.936475,2.16541,1.28701,1.42029,0.606,0.000643072,5850,0.013580512,0.022577371,0.014223584,0.031026253,0.326
1.01512,1.03144,0,0.259616,0,5.48189,5.4214,15.1194,2.44634,0,11.9035,2.44634,0.0081,0.553307,1.29041,0.924288,0.67856,0.652224,0.246,0.002742272,5860,0.004944704,0.020967889,0.007686976,0.049696535,0.324
1.05158,1.07508,0,1.52285,0,3.07506,3.22572,21.2255,2.4791,0,23.923,2.4791,0.0061,0.750662,1.04802,21.9712,22.2508,17.3036,10.819,0.004549632,5940,0.230958363,0.102598042,0.235507995,0.134126272,0.484
1.04589,1.19075,0,0.198688,0,1.10306,1.46014,0.086016,0.03584,0,5.48608,0.03584,0.008,0.391883,0.654255,0.291296,0.281792,0.336864,0.17,0.000280576,5952,0.003645888,0.00978267,0.003926464,0.012666414,0.101
1.12219,1.12896,0,0.149856,0,100.337,100.802,0.088064,0.218112,0,11.1182,0.218112,0.0065,0.587499,0.938538,0.16912,0.2232,0.256992,0.426,0.000485376,5975,0.002505696,0.016180801,0.002991072,0.217775833,0.298
1.31647,1.20955,0,1.90278,0,1946.87,2105.81,88008.8,103.889,0,342.881,103.889,0.0368,13.8055,16.9574,157.924,51.6079,23.2069,35.941,0.105804802,6001,0.381703713,0.74850065,0.487508515,92.91577243,13.912
1.18455,1.19108,0,0.31712,0,4.55483,4.52888,16.8131,0.80384,0,10.8082,0.80384,0.0068,0.87325,1.34654,1.97648,0.83264,0.841728,0.44,0.00114688,6136,0.012638752,0.020455498,0.013785632,0.047473268,0.322
1.26891,1.07223,0,0.320992,0,11.6446,11.5709,4.31821,0.359424,0,32.6843,0.359424,0.0062,1.44562,2.19864,2.10138,1.23098,0.827392,0.692,0.00070144,6316,0.015937216,0.043921566,0.016638656,0.072135692,1.105
1.30294,1.15796,0,0.141376,0,41.7464,41.9305,0.364544,0.30208,0,11.4317,0.30208,0.0062,0.637429,2.19095,0.172832,0.243072,0.266176,0.273,0.000518144,6317,0.002055488,0.017864579,0.002573632,0.102349479,0.304
1.29845,1.01478,0,0.161824,0,10.4327,10.5989,9.21702,1.83706,0,12.5843,1.83706,0.0082,0.68959,1.67748,0.239104,0.419648,0.396288,0.191,0.002080768,6537,0.0020424,0.02050357,0.004123168,0.052751074,0.361
1.28936,1.25881,0,0.301728,0,20.4996,20.3716,8.25958,1.6425,0,13.0027,1.6425,0.0073,0.670696,3.57126,0.222368,0.401504,0.371744,0.166,0.001855488,6611,0.001950432,0.022369302,0.00380592,0.07344431,0.357
1.22073,1.01832,0,0.2272,0,3.47014,3.81349,0.442368,0.090112,0,13.2243,0.090112,0.0063,0.643711,1.09438,0.465536,0.345472,0.374784,0.178,0.000362496,6747,0.00361152,0.018970765,0.003974016,0.027014075,0.364
1.17508,1.06211,0,1.05203,0,2.49933,2.53245,10.2574,1.4848,0,17.5423,1.4848,0.0062,0.616178,0.925268,11.3421,13.9722,8.08035,4.967,0.002555904,6774,0.134890911,0.061175446,0.137446815,0.079001456,0.324
1.26887,1.16681,0,0.917792,0,2.63844,2.49822,10.2676,1.53498,0,17.5579,1.53498,0.0062,0.653262,0.960844,11.2926,13.9574,8.16938,4.97,0.00253744,6774,0.134208163,0.061339756,0.136745603,0.079196788,0.319
1.26516,1.21911,0,2.55302,0,3.33856,3.32988,8.86272,1.64662,0,24.4807,1.64662,0.0084,1.00025,1.53152,10.4324,13.2822,14.6073,5.161,0.00505344,6867,0.115795805,0.07458607,0.120849245,0.09431687,0.539
1.13934,1.1176,0,1.62134,0,1.54411,1.62087,0.93184,0.4352,0,10.7602,0.4352,0.0063,0.512716,6.46287,3.38947,6.0527,8.20122,1.556,0.00267056,7055,0.041767104,0.039860946,0.044437664,0.046014306,0.18
1.33266,1.13261,0,1.51546,0,1.60058,1.36498,0.932864,0.441312,0,10.7697,0.441312,0.0066,0.539571,0.914376,3.39098,6.41037,8.12746,1.554,0.0026368,7055,0.041822465,0.034411309,0.044459265,0.040266505,0.181
1.14281,1.17143,0,0.667968,0,7.28321,7.55862,10.9169,0.95744,0,33.1839,0.95744,0.008,1.33139,1.99868,7.05482,8.54451,5.30426,2.405,0.00157184,7102,0.052817823,0.06325327,0.054389663,0.090637408,1.086
1.39178,1.10049,0,0.806912,0,33.1452,32.7743,61.226,2.30813,0,61.6056,2.30813,0.0081,2.44475,4.24598,13.0531,15.8967,6.9632,4.837,0.00317136,7102,0.102741954,0.1136768,0.105913314,0.243937342,2.049
1.03312,1.02834,0,0.247968,0,1.92408,1.79305,0.837632,0.080896,0,9.88813,0.080896,0.0062,0.634834,1.29694,0.911328,0.518336,0.456672,0.33,0.00038192,7135,0.008957728,0.016615606,0.009339648,0.021499232,0.234
1.39605,1.24857,0,1.04659,0,2.06736,2.23422,3.73555,0.60416,0,19.6791,0.60416,0.0062,0.724187,1.144,7.5449,7.4759,6.72256,2.369,0.0016384,7224,0.053039585,0.048331467,0.054677985,0.058019347,0.45
1.13845,0.91673,0,0.25792,0,2.21353,2.1107,3.73555,0.180256,0,14.0793,0.180256,0.0061,0.610059,2.22852,1.58918,1.24454,0.658432,0.393,0.000479232,7245,0.008342752,0.023634007,0.008821984,0.032131963,0.257
1.34408,1.0662,0,1.40995,0,33.0804,32.3942,99.7509,5.79482,0,58.4617,5.79482,0.0072,2.24848,3.62752,14.7037,49.3246,23.4742,11.245,0.007213088,7320,0.246294823,0.1709424,0.253507911,0.34337267,2.063
1.2629,1.07244,0,0.394272,0,49.9884,50.0764,7.21408,0.917536,0,46.1066,0.917536,0.0075,1.77881,2.71453,2.56662,3.24291,2.36842,0.941,0.001362944,7337,0.0196768,0.063054206,0.021039744,0.171644894,1.629
1.05991,1.086,0,0.40448,0,49.898,50.323,7.20998,0.886784,0,46.026,0.886784,0.0075,1.75542,2.74157,2.56682,3.27094,2.40022,0.94,0.00134144,7337,0.019507489,0.062930594,0.020848929,0.171652838,1.626
1.23676,1.23017,0,0.156096,0,26.0564,26.0024,0.461792,0.374784,0,13.2747,0.374784,0.0062,0.72864,2.35783,0.163584,0.237056,0.250912,0.213,0.000715776,7479,0.002090272,0.019752616,0.002806048,0.072804088,0.372
1.10313,0.932258,0,0.196736,0,87.2304,87.798,0.949248,0.16896,0,46.9697,0.16896,0.017,1.59564,2.43788,1.25674,0.45568,0.500704,0.275,0.00041472,7500,0.002811616,0.056144234,0.003226336,0.232487578,1.808
1.183,0.936707,0,0.200384,0,1.46151,1.44674,0.070656,0.034816,0,8.29008,0.034816,0.0062,0.489964,0.875783,0.224384,0.264896,0.322528,0.149,0.000287744,7500,0.003590752,0.012693039,0.003878496,0.015907145,0.158
1.37543,0.964884,0,0.97776,0,6551.68,6548.69,1836.63,3.87894,0,172.943,3.87894,0.0334,7.24284,9.23299,29.5618,4.68931,3.0177,3.14,0.004324352,7548,0.066652448,0.235859687,0.0709768,15.17771639,6.141
1.18628,0.961179,0,0.253248,0,25.3078,25.4737,2.91021,1.53702,0,13.4451,1.53702,0.0063,0.559921,6.52378,0.491104,1.46256,0.660448,0.937,0.00194048,7598,0.00598,0.027963547,0.00792048,0.083445525,0.264
1.227,0.950558,0,0.50848,0,1.30889,1.38819,0.69632,0.29184,0,11.9612,0.29184,0.0063,0.500097,2.45763,2.99677,5.01907,2.64909,0.994,0.000817152,7602,0.026024161,0.029023456,0.026841313,0.033217176,0.171
1.25806,1.11612,0,1.21427,0,82.5149,82.4854,114.547,5.43949,0,83.1734,5.43949,0.0096,3.21001,5.91514,15.1056,32.5914,16.8008,8.867,0.0069632,7740,0.190914209,0.173289998,0.197877409,0.459491058,2.794
1.35278,1.13776,0,0.896192,0,49.8547,49.7615,72.148,2.35725,0,81.4889,2.35725,0.0087,2.9546,6.73955,16.4733,19.7619,8.7183,6.729,0.00326656,7980,0.14025168,0.14760568,0.14351824,0.322623322,2.768
1.26973,1.10591,0,0.226816,0,1.38171,1.15343,0.294912,0.055264,0,4.3457,0.055264,0.0061,0.447803,0.72019,0.423392,0.355264,0.31744,0.252,0.000328704,8032,0.005154912,0.009413693,0.005483616,0.012525825,0.084
1.19945,1.06055,0,2.29456,0,36.7931,37.7194,197.965,8.72858,0,79.157,8.72858,0.0086,2.55161,4.24469,31.9754,47.9358,31.2986,23.393,0.010752,8032,0.544576397,0.23166892,0.555328397,0.51516956,2.343
1.22079,0.959332,0,0.2448,0,1.18773,1.46837,0.120832,0.052224,0,5.90778,0.052224,0.0063,0.509395,0.748364,0.532352,0.378368,0.375808,0.252,0.000341984,8081,0.006787808,0.011022591,0.007129792,0.014096547,0.109
1.16839,1.09298,0,0.169024,0,13.9814,13.4874,7.63597,1.62304,0,15.3356,1.62304,0.0065,0.802387,2.40807,0.221152,0.390496,0.361472,0.24,0.001810432,8127,0.001928128,0.023568839,0.00373856,0.060465673,0.444
1.57033,1.20081,0,1.10746,0,116038,116266,536.884,10.2717,0,314.629,10.2717,0.0421,13.1776,18.5133,5.69741,21.5136,5.24083,4.162,0.01168896,8140,0.046038016,0.39550891,0.057726976,233.2477721,12.192
1.18496,0.974216,0,1.12346,0,1.60421,1.50595,1.02605,0.472064,0,14.7393,0.472064,0.0062,0.602652,2.16702,3.34746,6.10518,8.23088,1.394,0.001937408,8192,0.033587009,0.039835896,0.035524417,0.04556763,0.228
1.22477,0.991588,0,1.17091,0,1.49527,1.74386,1.02707,0.474112,0,14.7458,0.474112,0.0063,0.59026,1.04943,3.34675,6.7616,7.50589,1.394,0.001957888,8192,0.033337279,0.038033318,0.035295167,0.04394454,0.237
1.3094,0.931522,0,0.161152,0,16.601,16.6474,5.09238,1.32198,0,14.7188,1.32198,0.0061,0.798264,2.49056,0.204544,0.35904,0.335936,0.154,0.001538016,8204,0.001875232,0.022605582,0.003413248,0.062429494,0.437
1.2549,1.10892,0,2.83405,0,3.79133,3.81182,10.0833,1.88518,0,29.7137,1.88518,0.008,0.980802,1.47913,18.2694,17.5795,23.7855,5.652,0.005399552,8205,0.125253084,0.101594134,0.130652636,0.123999814,0.702
1.28015,1.07365,0,5.44822,0,17.7919,18.539,222.609,48.0666,0,86.7396,48.0666,0.0082,1.77197,3.15007,104.19,95.2153,99.8226,80.441,0.052921345,8219,1.879362302,0.52176916,1.932283647,0.83422388,1.56
1.10412,1.07787,0,0.281664,0,2.43938,2.50047,1.64454,0.147424,0,12.4815,0.147424,0.0061,1.20036,3.42495,1.47194,0.793312,0.82432,0.424,0.000472064,8361,0.009404768,0.023127706,0.009876832,0.030141184,0.338
1.31375,0.815907,0,1.79446,0,2.01655,2.25879,2.73818,0.835584,0,15.0943,0.835584,0.0062,1.13309,1.86341,4.54608,9.52816,11.2343,2.347,0.002993152,8765,0.071386015,0.048770114,0.074379167,0.058413678,0.369
1.47476,1.10387,0,4.69539,0,17031.3,16668.2,12577.3,97.2339,0,510.094,97.2339,0.0302,29.4285,26.7372,156.598,110.322,80.2929,82.742,0.108109825,9000,0.937754618,1.095608357,1.045864443,47.47433765,19.691
1.22401,1.11251,0,1.37901,0,31.4978,31.8198,53.2879,2.82829,0,53.1513,2.82829,0.0068,2.03374,3.0711,16.3893,23.6219,10.0884,6.923,0.004083712,9035,0.144907074,0.12069246,0.148990786,0.24150526,1.802
1.33991,0.828947,0,0.858496,0,2.34325,2.44047,5.92794,0.838688,0,17.1453,0.838688,0.0063,0.713676,4.31018,7.18208,6.716,6.18605,2.214,0.002320384,9129,0.057699618,0.047648794,0.060020002,0.060057638,0.389
1.63452,0.96856,0,0.933824,0,2.27709,2.54575,5.92384,0.840704,0,17.1636,0.840704,0.0061,0.703473,1.43246,7.15872,6.55942,6.10925,2.216,0.002161664,9129,0.057938786,0.044358584,0.06010045,0.056879792,0.393
1.27075,1.06783,0,0.163136,0,248.858,248.506,5.64531,1.5616,0,25.0515,1.5616,0.0074,1.15169,1.82929,0.220544,0.384448,0.355328,0.213,0.00180736,9271,0.002174304,0.03337788,0.003981664,0.538111926,0.855
1.36306,1.10523,0,6.43213,0,213.536,212.647,4319.13,53.5368,0,292.857,53.5368,0.0171,9.17891,12.8688,218.826,95.3607,102.004,160.113,0.061174751,9506,2.363628371,0.94710089,2.424803122,5.75238282,9.519
1.42193,1.01614,0,6.42074,0,212.367,213.083,4318.76,53.6934,0,297.737,53.6934,0.017,9.44916,11.9218,219.095,95.355,102.122,160.213,0.060662785,9506,2.270233495,0.95207165,2.33089628,5.75639579,9.047
1.23792,1.11886,0,6.43456,0,216.052,216.366,4295.78,53.3964,0,291.655,53.3964,0.017,9.14483,12.8295,218.338,92.2249,100.012,159.417,0.061118496,9506,2.259486834,0.9394727,2.32060533,5.72750166,9.667
1.29225,1.13644,0,6.37315,0,203.733,203.268,4287.37,53.3945,0,297.81,53.3945,0.017,9.10794,12.4347,218.11,90.6396,97.0803,157.397,0.060089344,9506,2.388434096,0.93834782,2.44852344,5.69248647,9.257
1.46146,1.09875,0,6.77213,0,162.131,162.489,3471.21,49.6886,0,266.406,49.6886,0.0156,8.21489,11.1651,209,101.026,96.8284,144.451,0.056249344,9506,2.25653468,0.88922428,2.312784024,4.74151501,8.573
1.4188,0.992587,0,6.15664,0,122.304,122.692,2645.99,46.7252,0,240.052,46.7252,0.0141,7.01244,10.6088,196.913,97.5248,89.1003,141.344,0.053489662,9506,2.25641146,0.83185485,2.309901122,3.77572269,7.231
1.34501,1.01401,0,6.10563,0,89.942,90.848,1830.72,40.5463,0,211.726,40.5463,0.0124,5.93789,8.04052,185.587,88.9316,91.5312,111.176,0.046860256,9506,2.265501509,0.745900297,2.312361765,2.804062227,6.604
1.13221,0.909614,0,6.13101,0,66.7087,67.3709,1387.3,39.296,0,179.166,39.296,0.011,4.97995,8.53068,176.424,91.8564,90.9814,99.875,0.046016514,9506,2.250229902,0.69347945,2.296246416,2.26028606,5.445
1.69099,0.93988,0,5.98093,0,50.0784,50.6146,1081.82,35.5727,0,170.666,35.5727,0.0101,4.29462,6.58427,158.365,88.2618,91.5313,96.31,0.041476097,9506,2.320933231,0.653637614,2.362409328,1.877704244,4.409
1.31351,1.16553,0,6.14186,0,42.3611,43.069,901.992,33.4039,0,155.712,33.4039,0.0095,3.99713,7.65154,140.944,86.0042,89.6542,96.904,0.039442432,9506,2.405534623,0.61691134,2.444977055,1.6438792,4.396
1.10948,1.04264,0,6.56864,0,39.2267,40.8365,792.243,32.5038,0,148.719,32.5038,0.0094,3.77185,6.45019,133.116,86.782,91.3766,97.315,0.038270977,9506,2.275459787,0.60252288,2.313730764,1.51390152,3.828
1.2842,1.10591,0,7.06506,0,35.0902,35.2144,674.063,31.7778,0,144.284,31.7778,0.0088,3.54896,6.7993,122.502,87.5196,105.309,96.515,0.037464066,9506,2.271510377,0.60041658,2.308974443,1.38362704,3.616
1.13257,1.04283,0,9.97725,0,30.9595,31.3721,585.084,30.1681,0,134.537,30.1681,0.0085,3.55569,6.45236,115.573,102.614,115.761,97.292,0.036381695,9506,2.285788462,0.60835176,2.322170157,1.29591271,3.669
1.35621,1.05921,0,10.951,0,29.7402,29.725,541.279,29.5322,0,132.462,29.5322,0.0084,3.14353,5.10585,113.4,103.513,111.126,97.812,0.040835072,9506,2.293300265,0.59827838,2.334135337,1.23950578,3.154
1.38557,0.984067,0,11.6826,0,26.614,27.1124,494.57,28.3423,0,126.853,28.3423,0.0082,3.12576,5.67772,109.587,112.314,119.512,100.274,0.043497471,9506,2.251069668,0.6081094,2.294567139,1.1964307,2.779
1.17332,1.03893,0,12.7583,0,21.9037,22.1711,418.944,27.7791,0,119.051,27.7791,0.0079,2.85847,4.76252,106.385,152.806,122.72,98.473,0.034811905,9506,2.167745307,0.637212627,2.202557212,1.140768827,2.719
1.30049,1.08446,0,12.9496,0,21.755,22.8735,415.562,28.116,0,122.081,28.116,0.0079,2.99363,4.98462,109.185,111.109,122.991,100.96,0.034919456,9506,2.272318563,0.6046404,2.307238019,1.1058965,2.708
1.21989,1.15449,0,14.1242,0,21.5852,21.7794,407.602,28.2082,0,124.362,28.2082,0.0081,2.83675,6.9463,109.153,116.559,150.288,101.509,0.038190079,9506,2.261389926,0.6422553,2.299580005,1.1355543,2.835
1.35703,1.11386,0,12.7988,0,22.9022,23.0927,404.91,28.1549,0,120.131,28.1549,0.0078,2.82818,5.48119,109.173,105.896,119.865,101.191,0.036184063,9506,2.256473345,0.59510245,2.292657408,1.08696105,2.647
1.25767,0.995029,0,12.8888,0,22.8641,22.4798,405.178,28.7929,0,119.592,28.7929,0.0078,2.82209,4.4115,109.675,115.598,122.915,101.367,0.036006912,9506,2.256957813,0.60765218,2.292964725,1.09985578,2.612
1.24254,1.10478,0,13.1534,0,22.1547,22.6414,405.518,28.1723,0,119.566,28.1723,0.0079,2.83817,4.42602,109.226,140.877,125.071,101.359,0.036200447,9506,2.269547837,0.633796089,2.305748284,1.125435889,2.847
